KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,　人口総数,　人口総数　男,　人口総数　女,　０～１４歳人口総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　２０歳以上人口総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口総数,　７５歳以上人口　男,　７５歳以上人口　女,　外国人人口総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯の一般世帯数,　２人世帯の一般世帯数,　３人世帯の一般世帯数,　４人世帯の一般世帯数,　５人世帯の一般世帯数,　６人世帯の一般世帯数,　７人以上世帯の一般世帯数,　親族のみの一般世帯数,　核家族の一般世帯数,　核家族以外の一般世帯数,　６歳未満世帯員のいる一般世帯数,　６５歳以上世帯員のいる一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯の一般世帯数,　高齢単身の一般世帯数,　高齢夫婦のみの一般世帯数
513221561,0,,,15,4,11,3,0,3,12,4,8,4,1,3,12,4,8,8,3,5,5,2,3,0,0,0,6,6,2,3,0,0,0,0,1,4,2,2,1,5,0,2,2
513221571,0,,,1442,695,747,184,102,82,1256,591,665,793,399,394,1195,559,636,463,192,271,227,86,141,7,3,4,632,632,202,213,106,71,29,10,1,425,388,37,43,328,15,103,101
513221572,0,,,1206,600,606,166,91,75,1036,505,531,676,350,326,981,477,504,360,155,205,177,73,104,3,2,1,498,498,129,179,83,75,25,4,3,367,333,34,40,238,3,61,87
513221573,0,,,827,401,426,112,65,47,715,336,379,435,214,221,675,313,362,280,122,158,141,58,83,2,0,2,342,342,91,119,68,39,16,6,3,250,228,22,30,191,3,62,60
513221574,0,,,1533,730,803,197,92,105,1329,632,697,851,426,425,1266,595,671,478,206,272,239,92,147,11,5,6,660,660,195,228,116,84,27,7,3,462,403,59,47,331,10,99,103
513221581,0,,,864,451,413,86,48,38,767,395,372,512,280,232,723,370,353,255,115,140,112,48,64,7,3,4,410,410,164,118,67,47,10,3,1,239,219,20,32,174,20,57,60
513221582,0,,,286,158,128,14,9,5,268,145,123,177,102,75,263,142,121,91,43,48,44,21,23,3,2,1,166,166,94,43,13,13,3,0,0,70,63,7,2,65,16,27,21
513221583,0,,,1553,780,773,175,99,76,1354,664,690,922,477,445,1289,638,651,432,187,245,220,83,137,13,7,6,700,698,270,184,134,77,26,5,2,419,382,37,59,278,48,89,79
513221584,0,,,273,156,117,32,17,15,231,132,99,179,110,69,220,125,95,52,22,30,33,13,20,3,2,1,140,139,75,27,26,7,4,0,0,61,55,6,17,21,13,6,9
513221652,0,,,11,6,5,0,0,0,11,6,5,8,6,2,10,5,5,3,0,3,2,0,2,0,0,0,4,4,1,1,1,0,1,0,0,3,2,1,0,3,0,1,0
513221661,0,,,62,31,31,4,2,2,58,29,29,25,14,11,57,28,29,33,15,18,16,8,8,0,0,0,25,25,6,12,2,2,1,1,1,19,14,5,1,21,0,5,7
513221663,0,,,112,32,80,7,4,3,105,28,77,26,13,13,103,27,76,79,15,64,72,15,57,0,0,0,22,21,5,8,4,2,2,0,0,16,15,1,2,13,0,5,4
513221671,0,,,618,293,325,91,44,47,526,248,278,358,178,180,504,238,266,168,70,98,78,25,53,5,2,3,244,244,67,74,44,38,13,4,4,176,148,28,27,119,6,36,22
513221672,0,,,1285,632,653,138,65,73,1139,560,579,793,397,396,1073,522,551,346,163,183,144,60,84,6,2,4,583,583,199,185,107,70,18,3,1,381,346,35,39,242,29,70,83
513221673,0,,,382,203,179,32,17,15,346,182,164,213,122,91,339,178,161,133,60,73,65,26,39,1,0,1,188,188,73,67,25,17,5,0,1,112,105,7,10,93,9,35,27
513221674,0,,,921,447,474,109,48,61,805,394,411,575,301,274,758,371,387,230,93,137,109,46,63,15,5,10,412,412,135,133,79,47,15,2,1,274,254,20,31,163,19,49,46
513221681,0,,,950,473,477,119,55,64,826,413,413,566,298,268,784,395,389,260,115,145,116,46,70,19,12,7,422,422,133,149,68,50,19,1,2,288,271,17,36,171,15,43,73
513221682,0,,,11,11,0,0,0,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0
513221683,0,,,449,279,170,34,10,24,415,269,146,310,222,88,376,236,140,105,47,58,45,17,28,9,5,4,274,274,177,49,24,18,6,0,0,97,87,10,10,74,100,28,19
513221731,2,513221732,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513221732,1,,513221731,65,32,33,4,2,2,67,34,33,35,18,17,66,34,32,32,16,16,16,8,8,0,0,0,28,28,6,15,3,4,2,0,0,24,20,4,0,19,0,2,10
513221742,2,513221744,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513221744,1,,513221742;513221832;513221842,19,11,8,0,0,0,37,19,18,18,10,8,37,19,18,19,9,10,10,4,6,0,0,0,10,10,4,9,3,0,0,1,0,12,8,4,0,14,0,3,4
513221751,0,,,10,5,5,0,0,0,10,5,5,1,0,1,10,5,5,9,5,4,7,4,3,0,0,0,6,6,2,4,0,0,0,0,0,4,4,0,0,6,0,2,4
513221752,0,,,44,20,24,2,2,0,42,18,24,17,8,9,36,15,21,25,10,15,17,6,11,1,0,1,20,20,9,6,2,1,1,0,1,11,9,2,0,18,0,9,5
513221761,0,,,67,34,33,7,4,3,60,30,30,29,14,15,58,29,29,31,16,15,16,7,9,0,0,0,31,31,12,8,7,2,2,0,0,19,17,2,1,23,0,9,3
513221771,0,,,216,97,119,12,5,7,204,92,112,101,48,53,196,87,109,103,44,59,54,21,33,0,0,0,89,89,20,33,17,17,1,1,0,69,58,11,3,65,0,15,23
513221772,0,,,523,254,269,51,25,26,468,226,242,294,151,143,441,215,226,174,75,99,86,32,54,7,4,3,235,235,76,83,39,24,11,1,1,157,138,19,11,117,5,30,39
513221773,0,,,618,295,323,54,29,25,564,266,298,388,184,204,531,248,283,176,82,94,63,26,37,7,3,4,231,231,32,85,61,34,17,2,0,198,174,24,6,119,0,20,46
513221774,0,,,105,52,53,9,6,3,96,46,50,54,31,23,92,43,49,42,15,27,23,7,16,0,0,0,44,44,11,15,12,4,1,0,1,33,26,7,3,30,0,9,6
513221781,0,,,31,16,15,4,4,0,26,11,15,15,7,8,25,11,14,11,4,7,1,0,1,1,0,1,12,12,5,2,1,2,1,1,0,7,3,4,0,6,1,0,1
513221814,0,,,39,14,25,3,1,2,36,13,23,7,3,4,36,13,23,29,10,19,28,9,19,0,0,0,5,4,1,2,0,0,1,0,0,3,3,0,1,1,0,0,1
513221823,2,513221824,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513221824,1,,513221823,6,3,3,0,0,0,12,6,6,6,3,3,12,6,6,6,3,3,4,2,2,0,0,0,3,3,2,1,0,2,0,0,0,3,2,1,0,4,0,2,1
513221832,2,513221744,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513221842,2,513221744,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513221861,0,,,32,17,15,5,5,0,27,12,15,13,7,6,26,11,15,14,5,9,5,1,4,0,0,0,11,11,3,4,1,1,1,0,1,8,6,2,1,9,0,3,2
513221862,0,,,471,229,242,85,49,36,386,180,206,234,116,118,371,172,199,152,64,88,83,33,50,0,0,0,177,177,36,62,31,29,12,7,0,140,127,13,29,103,0,28,33
513221864,0,,,74,36,38,7,3,4,67,33,34,39,20,19,66,33,33,28,13,15,17,7,10,0,0,0,30,30,6,10,9,4,1,0,0,24,23,1,2,18,0,4,4
513221871,0,,,1363,653,710,257,136,121,1105,516,589,768,356,412,1055,494,561,337,160,177,118,49,69,29,14,15,526,526,101,192,97,101,29,4,2,424,399,25,84,232,2,66,89
513221872,0,,,140,67,73,9,4,5,131,63,68,73,37,36,127,62,65,58,26,32,23,10,13,0,0,0,66,66,26,22,7,6,5,0,0,40,32,8,3,41,2,16,12
513221873,0,,,574,294,280,162,96,66,412,198,214,311,158,153,396,190,206,101,40,61,57,21,36,19,12,7,209,209,44,56,39,52,15,3,0,164,158,6,62,72,1,28,21
513221874,0,,,472,233,239,45,23,22,424,207,217,260,133,127,400,198,202,164,74,90,75,33,42,1,0,1,208,208,62,72,41,24,8,0,1,145,132,13,6,106,13,22,48
513221922,1,,513221931,26,15,11,2,1,1,28,15,13,10,7,3,28,15,13,18,8,10,12,6,6,1,1,0,12,12,4,8,2,1,0,0,0,11,11,0,1,11,0,4,3
513221931,2,513221922,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513221971,0,,,28,13,15,2,0,2,26,13,13,12,7,5,26,13,13,14,6,8,5,1,4,0,0,0,12,12,3,5,1,3,0,0,0,9,8,1,0,10,0,3,3
513221972,0,,,565,247,318,30,15,15,534,231,303,308,138,170,522,227,295,226,93,133,125,45,80,2,2,0,266,266,87,99,51,20,7,2,0,176,155,21,13,151,17,39,49
513221973,0,,,28,13,15,2,1,1,26,12,14,14,6,8,25,12,13,12,6,6,5,2,3,0,0,0,12,12,1,7,3,1,0,0,0,11,9,2,1,8,0,0,5
513221974,0,,,1311,662,649,274,143,131,1036,518,518,819,425,394,977,493,484,217,93,124,126,51,75,2,1,1,514,514,138,126,111,112,22,5,0,375,354,21,102,148,14,48,46
513222251,2,513222351,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513222253,2,513222351,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513222342,2,513222344,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513222344,1,,513222342,7,3,4,0,0,0,11,6,5,5,3,2,9,5,4,6,3,3,5,2,3,0,0,0,3,3,2,1,1,1,0,0,0,3,3,0,0,4,0,2,1
513222351,1,,513222251;513222253;513222353,236,119,117,30,13,17,211,108,103,112,61,51,207,107,100,99,47,52,51,22,29,18,12,6,113,113,46,39,20,8,2,0,2,71,65,6,6,65,15,17,26
513222353,2,513222351,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223052,0,,,98,44,54,5,4,1,93,40,53,36,21,15,89,38,51,57,19,38,27,6,21,0,0,0,52,52,26,13,9,2,1,1,0,26,20,6,2,42,0,22,10
513223061,0,,,232,98,134,12,7,5,220,91,129,101,53,48,219,91,128,119,38,81,71,18,53,2,0,2,121,121,53,42,16,5,4,0,1,68,61,7,3,91,0,43,20
513223062,0,,,203,93,110,21,10,11,182,83,99,106,54,52,177,79,98,76,29,47,34,11,23,0,0,0,90,90,29,29,17,10,5,0,0,61,51,10,2,54,2,23,15
513223063,0,,,121,60,61,8,6,2,113,54,59,68,36,32,106,51,55,45,18,27,32,11,21,0,0,0,49,49,9,22,10,4,3,0,1,40,37,3,1,30,0,8,12
513223064,0,,,471,231,240,45,22,23,426,209,217,233,124,109,416,206,210,193,85,108,96,38,58,2,1,1,234,234,80,98,37,13,4,2,0,152,138,14,12,131,3,49,45
513223071,0,,,242,112,130,17,7,10,225,105,120,141,71,70,214,98,116,84,34,50,46,15,31,2,1,1,102,102,31,35,16,11,5,4,0,71,58,13,4,62,4,21,16
513223072,0,,,121,60,61,9,6,3,112,54,58,48,26,22,107,53,54,64,28,36,39,18,21,0,0,0,59,59,24,19,9,4,2,1,0,35,28,7,1,44,0,17,15
513223073,0,,,295,142,153,43,20,23,252,122,130,170,86,84,232,111,121,82,36,46,37,11,26,1,0,1,127,127,38,45,20,15,7,2,0,88,81,7,14,54,3,18,20
513223074,0,,,114,54,60,10,7,3,104,47,57,58,24,34,91,43,48,46,23,23,17,9,8,3,1,2,45,45,10,16,9,5,5,0,0,35,29,6,0,31,0,7,9
513223081,0,,,397,178,219,23,17,6,374,161,213,147,69,78,366,154,212,227,92,135,123,40,83,2,2,0,186,185,53,86,31,10,4,1,0,130,111,19,3,149,2,44,57
513223083,0,,,134,61,73,9,4,5,124,56,68,55,28,27,121,54,67,69,28,41,40,16,24,0,0,0,64,64,22,26,7,7,1,1,0,40,31,9,5,45,2,15,17
513223092,0,,,87,43,44,3,2,1,84,41,43,40,19,21,84,41,43,44,22,22,19,9,10,2,0,2,44,44,18,13,9,4,0,0,0,26,24,2,1,31,2,11,9
513223094,0,,,233,107,126,10,6,4,223,101,122,106,53,53,217,97,120,117,48,69,61,24,37,16,9,7,120,120,46,51,11,9,2,1,0,74,62,12,4,84,4,27,22
513223134,0,,,9,9,0,0,0,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,9,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0
513223143,0,,,15,15,0,0,0,0,15,15,0,15,15,0,15,15,0,0,0,0,0,0,0,15,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0
513223152,0,,,45,22,23,0,0,0,45,22,23,13,6,7,45,22,23,32,16,16,15,7,8,1,1,0,24,24,9,9,6,0,0,0,0,15,11,4,0,21,0,7,6
513223154,0,,,17,7,10,0,0,0,17,7,10,0,0,0,17,7,10,17,7,10,11,4,7,0,0,0,10,10,3,7,0,0,0,0,0,7,7,0,0,10,0,3,7
513223161,0,,,294,138,156,40,17,23,254,121,133,169,87,82,239,113,126,85,34,51,46,17,29,4,0,4,121,121,35,39,22,13,10,1,1,85,73,12,9,61,3,23,18
513223162,0,,,181,93,88,16,10,6,165,83,82,101,55,46,161,82,79,64,28,36,35,13,22,0,0,0,75,75,23,24,12,8,6,2,0,51,41,10,4,48,1,15,11
513223163,0,,,77,31,46,2,0,2,75,31,44,25,10,15,75,31,44,50,21,29,26,9,17,0,0,0,44,44,16,23,5,0,0,0,0,28,28,0,0,34,0,14,14
513223164,0,,,136,61,75,8,7,1,128,54,74,63,31,32,126,53,73,65,23,42,47,14,33,0,0,0,55,53,14,23,14,2,0,0,0,39,37,2,4,27,0,10,10
513223171,0,,,92,51,41,8,5,3,84,46,38,49,27,22,80,44,36,35,19,16,18,10,8,0,0,0,45,45,12,24,5,3,1,0,0,33,31,2,3,24,0,8,10
513223172,0,,,498,232,266,31,19,12,467,213,254,267,132,135,449,206,243,200,81,119,88,30,58,8,3,5,228,228,71,83,45,21,7,0,1,157,139,18,6,153,0,60,31
513223173,0,,,73,35,38,6,3,3,67,32,35,28,14,14,65,30,35,39,18,21,21,9,12,1,0,1,37,37,14,15,6,1,0,0,1,23,18,5,1,27,0,11,9
513223174,0,,,350,168,182,25,11,14,325,157,168,153,84,69,315,149,166,172,73,99,102,43,59,5,0,5,169,167,64,58,25,16,3,0,1,103,91,12,9,118,2,49,37
513223181,0,,,153,88,65,13,9,4,140,79,61,82,51,31,136,77,59,58,28,30,19,9,10,11,9,2,77,77,36,19,14,5,1,2,0,40,37,3,5,42,9,17,11
513223192,0,,,70,29,41,1,0,1,69,29,40,17,6,11,69,29,40,52,23,29,40,18,22,1,0,1,25,24,6,12,4,1,1,0,0,17,12,5,0,20,0,5,8
513223232,2,513223241,,73,11,62,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223234,2,513223241,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223241,1,,513223232;513223234,5,5,0,0,0,0,81,18,63,6,6,0,81,18,63,75,12,63,70,10,60,5,5,0,5,5,6,1,0,0,0,0,0,1,1,0,0,1,3,0,1
513223242,0,,,58,33,25,4,1,3,54,32,22,35,24,11,51,31,20,19,8,11,5,2,3,6,6,0,27,27,12,8,2,1,4,0,0,14,7,7,2,12,7,2,4
513223244,0,,,101,50,51,5,4,1,96,46,50,60,29,31,92,43,49,36,17,19,11,5,6,0,0,0,43,43,8,21,9,3,1,0,1,34,31,3,2,24,1,4,10
513223254,0,,,165,76,89,23,12,11,142,64,78,102,49,53,129,54,75,40,15,25,17,7,10,8,0,8,65,65,24,14,9,9,6,1,2,41,33,8,7,28,1,8,7
513223261,0,,,196,105,91,29,16,13,167,89,78,127,72,55,158,84,74,40,17,23,18,7,11,2,1,1,89,89,29,31,16,8,5,0,0,59,57,2,7,31,6,12,11
513223262,0,,,66,32,34,4,3,1,62,29,33,28,15,13,62,29,33,34,14,20,17,7,10,0,0,0,31,31,13,9,3,4,2,0,0,18,14,4,1,25,0,11,4
513223271,0,,,29,14,15,0,0,0,29,14,15,8,4,4,29,14,15,21,10,11,13,5,8,0,0,0,15,15,6,5,3,1,0,0,0,9,7,2,0,14,0,6,5
513223272,0,,,165,83,82,9,4,5,156,79,77,71,40,31,146,73,73,85,39,46,48,22,26,3,2,1,79,79,26,33,13,4,2,0,1,53,43,10,1,57,0,19,20
513223274,0,,,107,54,53,4,3,1,103,51,52,67,36,31,99,49,50,36,15,21,15,8,7,15,6,9,62,61,33,19,3,5,0,1,0,28,26,2,1,27,5,14,6
513223333,2,513223431,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223334,2,513223431,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223342,1,,513223343,58,29,29,10,6,4,56,28,28,34,17,17,55,27,28,22,11,11,9,4,5,0,0,0,24,24,6,9,6,6,0,0,0,21,20,1,3,15,0,4,5
513223343,2,513223342,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223344,0,,,47,22,25,0,0,0,47,22,25,19,10,9,46,21,25,28,12,16,16,6,10,0,0,0,23,23,6,11,5,1,0,0,0,17,15,2,0,17,0,3,10
513223351,0,,,143,67,76,15,7,8,128,60,68,80,40,40,122,56,66,48,20,28,20,6,14,2,0,2,62,62,22,20,4,12,3,1,0,40,28,12,3,35,1,12,6
513223352,0,,,205,108,97,24,12,12,181,96,85,117,68,49,167,87,80,64,28,36,21,5,16,14,12,2,92,92,33,24,22,8,4,1,0,59,48,11,9,48,10,16,12
513223353,0,,,421,202,219,38,16,22,383,186,197,211,112,99,369,179,190,172,74,98,73,30,43,1,0,1,180,180,46,74,30,23,3,2,2,134,114,20,9,118,2,38,37
513223354,0,,,62,28,34,4,1,3,58,27,31,26,14,12,57,27,30,32,13,19,17,5,12,0,0,0,29,29,10,11,4,2,2,0,0,19,13,6,0,22,0,7,6
513223372,0,,,43,21,22,0,0,0,43,21,22,12,7,5,43,21,22,31,14,17,12,7,5,0,0,0,25,25,9,14,2,0,0,0,0,16,15,1,0,18,1,5,11
513223374,0,,,188,94,94,13,8,5,175,86,89,89,47,42,162,79,83,86,39,47,38,16,22,0,0,0,90,90,30,38,12,6,3,0,1,60,57,3,2,56,4,17,27
513223381,2,513223383,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223383,1,,513223381,94,43,51,19,9,10,83,39,44,45,26,19,81,37,44,38,13,25,12,4,8,1,0,1,42,42,12,23,5,5,2,0,0,35,31,4,6,28,0,7,8
513223422,0,,,74,33,41,7,2,5,67,31,36,25,13,12,65,30,35,42,18,24,25,10,15,0,0,0,33,33,10,11,7,4,1,0,0,23,19,4,2,26,0,8,11
513223423,0,,,13,6,7,0,0,0,13,6,7,7,4,3,13,6,7,6,2,4,2,0,2,0,0,0,7,7,1,6,0,0,0,0,0,6,6,0,0,4,0,1,2
513223424,0,,,263,129,134,17,10,7,246,119,127,109,64,45,242,116,126,137,55,82,89,34,55,9,8,1,138,138,65,40,22,6,2,3,0,70,56,14,4,95,7,45,24
513223431,1,,513223333;513223334,141,72,69,14,9,5,134,67,67,63,31,32,131,66,65,71,36,35,37,14,23,0,0,0,66,66,25,26,8,7,1,1,1,44,35,9,5,50,0,17,17
513223433,0,,,50,25,25,0,0,0,50,25,25,18,11,7,50,25,25,32,14,18,19,6,13,0,0,0,24,24,7,12,3,1,0,1,0,17,15,2,0,22,0,6,7
513223442,1,,513223444,49,22,27,6,4,2,44,18,26,28,11,17,42,16,26,16,7,9,5,3,2,1,0,1,20,20,6,7,3,4,1,0,0,15,12,3,3,12,0,3,4
513223444,2,513223442,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223451,1,,513223454,334,147,187,22,8,14,316,140,176,131,59,72,313,139,174,185,81,104,87,32,55,1,1,0,163,162,58,62,32,6,4,1,1,101,92,9,3,120,0,45,48
513223452,0,,,55,26,29,1,1,0,54,25,29,21,9,12,54,25,29,33,16,17,20,9,11,0,0,0,28,28,10,11,5,2,0,0,0,18,14,4,0,24,0,8,5
513223453,0,,,183,83,100,20,6,14,163,77,86,98,49,49,155,73,82,65,28,37,30,10,20,0,0,0,72,72,16,26,13,10,6,1,0,55,48,7,2,44,1,11,14
513223454,2,513223451,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223471,0,,,11,5,6,0,0,0,11,5,6,5,2,3,11,5,6,6,3,3,2,1,1,0,0,0,5,5,0,4,1,0,0,0,0,5,5,0,0,4,0,0,3
513223472,0,,,545,251,294,59,36,23,486,215,271,270,132,138,467,203,264,216,83,133,148,49,99,1,0,1,209,208,59,76,39,22,11,1,0,149,139,10,18,104,9,36,39
513223473,0,,,37,16,21,1,1,0,36,15,21,16,6,10,36,15,21,20,9,11,10,5,5,0,0,0,19,19,8,6,4,0,1,0,0,11,10,1,0,13,0,6,5
513223474,0,,,378,189,189,51,29,22,326,159,167,203,102,101,317,154,163,123,57,66,55,25,30,5,0,5,166,166,49,56,32,25,3,1,0,116,109,7,19,78,7,27,27
513223481,0,,,77,39,38,8,5,3,69,34,35,24,13,11,68,34,34,45,21,24,23,9,14,0,0,0,38,38,10,22,3,1,2,0,0,28,26,2,1,31,0,9,15
513223483,0,,,141,69,72,21,7,14,120,62,58,80,47,33,117,61,56,40,15,25,16,4,12,0,0,0,66,66,32,12,10,9,2,0,1,34,27,7,7,27,6,10,6
513223491,0,,,18,18,0,0,0,0,18,18,0,18,18,0,18,18,0,0,0,0,0,0,0,18,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0
513223514,0,,,224,111,113,11,8,3,213,103,110,98,53,45,208,101,107,115,50,65,61,25,36,13,13,0,116,116,46,47,13,6,3,1,0,70,60,10,4,78,10,25,28
513223521,0,,,31,15,16,0,0,0,31,15,16,11,6,5,31,15,16,20,9,11,14,5,9,0,0,0,17,17,5,10,2,0,0,0,0,12,12,0,0,13,0,5,6
513223522,0,,,93,46,47,1,0,1,92,46,46,40,24,16,91,45,46,52,22,30,30,12,18,0,0,0,51,51,20,22,8,0,1,0,0,31,29,2,1,39,1,15,10
513223523,1,,513223621,68,30,38,0,0,0,73,32,41,37,20,17,73,32,41,36,12,24,15,4,11,6,6,0,39,39,20,16,3,3,0,0,0,22,20,2,0,27,3,11,9
513223542,2,513223544,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223544,1,,513223542,43,21,22,0,0,0,49,25,24,26,12,14,45,24,21,23,13,10,14,9,5,0,0,0,22,22,9,8,5,1,1,0,0,15,14,1,0,18,0,8,3
513223551,0,,,96,45,51,10,4,6,86,41,45,55,26,29,86,41,45,31,15,16,11,6,5,0,0,0,44,44,12,20,8,2,0,2,0,32,29,3,3,22,5,4,10
513223553,0,,,319,157,162,37,15,22,282,142,140,160,85,75,275,137,138,122,57,65,68,29,39,1,1,0,141,141,36,60,23,18,3,0,1,102,93,9,11,77,2,21,32
513223554,0,,,30,16,14,2,1,1,28,15,13,11,6,5,28,15,13,17,9,8,8,5,3,0,0,0,16,16,6,7,2,1,0,0,0,10,10,0,0,13,0,5,5
513223571,0,,,137,63,74,22,10,12,115,53,62,83,40,43,113,51,62,32,13,19,16,5,11,0,0,0,53,53,13,12,15,11,1,1,0,39,33,6,9,20,2,6,4
513223572,0,,,47,21,26,4,2,2,43,19,24,24,11,13,41,17,24,19,8,11,10,3,7,0,0,0,23,23,8,9,3,3,0,0,0,15,13,2,2,13,1,3,3
513223573,1,,513223671,229,92,137,22,13,9,209,80,129,96,40,56,206,78,128,113,40,73,80,20,60,0,0,0,69,66,19,30,7,6,5,1,0,49,48,1,5,31,1,6,18
513223581,0,,,69,37,32,10,6,4,59,31,28,41,21,20,58,30,28,18,10,8,9,6,3,0,0,0,26,26,3,9,9,4,1,0,0,23,23,0,3,11,0,2,4
513223591,0,,,10,6,4,0,0,0,10,6,4,7,5,2,9,5,4,3,1,2,1,0,1,0,0,0,4,4,1,1,1,1,0,0,0,3,3,0,0,2,0,0,0
513223611,2,513223612,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223612,1,,513223611,97,51,46,2,2,0,102,53,49,32,22,10,102,53,49,70,31,39,42,20,22,0,0,0,51,51,21,23,8,2,1,0,0,33,30,3,0,47,0,19,17
513223613,2,513223614,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223614,1,,513223613,21,11,10,0,0,0,27,14,13,9,5,4,27,14,13,18,9,9,7,4,3,0,0,0,10,10,2,10,0,0,1,0,0,10,9,1,0,10,0,1,7
513223621,2,513223523,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513223642,0,,,171,85,86,20,9,11,151,76,75,63,37,26,142,67,75,88,39,49,50,22,28,0,0,0,81,81,28,34,8,7,2,1,1,53,50,3,3,58,0,25,25
513223643,0,,,20,10,10,0,0,0,20,10,10,7,4,3,20,10,10,13,6,7,7,2,5,0,0,0,13,13,7,5,1,0,0,0,0,6,6,0,0,10,0,5,2
